MTV点歌1,#genre#
白里格-远方没有大凉山,http://em.21dtv.com/songs/60124314.mkv
来国庆-岩缝里盛开的花,http://em.21dtv.com/songs/60062556.mkv
海弦月+曹越-缘分来了就是你,http://em.21dtv.com/songs/60127171.mkv
曹越+门丽-缘分来了就是你,http://em.21dtv.com/songs/60110244.mkv
张义杰-缘分冷冷到尽头,http://em.21dtv.com/songs/60067751.mkv
佚名-一峰更比一峰高,http://em.21dtv.com/songs/60052944.mkv
沈建宏-有佛法就有办法,http://em.21dtv.com/songs/60055120.mkv
陈笑玮-远方的香格里拉,http://em.21dtv.com/songs/60066560.mkv
天堂飘雪-远方的我在等你,http://em.21dtv.com/songs/60079393.mkv
苏有朋+黎姿-缘份多数也短暂,http://em.21dtv.com/songs/60056085.mkv
黎姿+苏有朋-缘分多数也短暂,http://em.21dtv.com/songs/60056061.mkv
小琢-远方的茶园古镇,http://em.21dtv.com/songs/60132390.mkv
腾格尔-月儿弯弯照九州,http://em.21dtv.com/songs/60084489.mkv
佚名-月儿弯弯照九洲,http://em.21dtv.com/songs/60056296.mkv
紫薇-月儿弯弯照九州,http://em.21dtv.com/songs/60056295.mkv
卓依婷-月儿弯弯照九州,http://em.21dtv.com/songs/60056294.mkv
林淑容-月儿弯弯照九州,http://em.21dtv.com/songs/60056293.mkv
龚月-月儿弯弯照九州,http://em.21dtv.com/songs/60056292.mkv
陈松伶-月儿弯弯照九州,http://em.21dtv.com/songs/60056291.mkv
佚名-一二三四五六七,http://em.21dtv.com/songs/60052918.mkv
陈绮贞-一二三四五六七,http://em.21dtv.com/songs/60052917.mkv
爱戴-一二三四五六七,http://em.21dtv.com/songs/60052916.mkv
F.I.R-一二三四五六七(演唱会),http://em.21dtv.com/songs/60052915.mkv
佚名-一二三四五六七(无原唱),http://em.21dtv.com/songs/60052914.mkv
张北北-一二三四五六七,http://em.21dtv.com/songs/60063510.mkv
吉杰-一二三四五六七(演唱会),http://em.21dtv.com/songs/60061813.mkv
LOTTE GIRLS-一二三快乐满天(演唱会),http://em.21dtv.com/songs/60052905.mkv
JAE HO-YEOUIDO,http://em.21dtv.com/songs/60104689.mkv
唐美华-燕儿飞飞是为谁,http://em.21dtv.com/songs/60133515.mkv
Deorro-Yee[DJ],http://em.21dtv.com/songs/60122364.mkv
庄学忠-月到中秋分外明,http://em.21dtv.com/songs/60087757.mkv
卢广仲-一定要相信自己,http://em.21dtv.com/songs/60122551.mkv
彭恋斯-一朵忧伤的玫瑰,http://em.21dtv.com/songs/60052897.mkv
信-远得要命的爱情,http://em.21dtv.com/songs/60061859.mkv
张津涤-鱼的眼泪海知道,http://em.21dtv.com/songs/60109317.mkv
李丹阳+孔庆学-一朵鲜花鲜又鲜,http://em.21dtv.com/songs/60106929.mkv
佚名-一朵鲜花鲜又鲜,http://em.21dtv.com/songs/60052895.mkv
周蕙-约定,http://em.21dtv.com/songs/60116664.mkv
佚名-雨点往我头上掉,http://em.21dtv.com/songs/60055641.mkv
陈淑萍-伊的温柔赢过我,http://em.21dtv.com/songs/60053950.mkv
齐霖-有多少人失恋过,http://em.21dtv.com/songs/60118231.mkv
杨鸣-夜都市半瞑三更,http://em.21dtv.com/songs/60054272.mkv
佚名-夜都市半暝三更,http://em.21dtv.com/songs/60052558.mkv
东方依依-有多少爱在心头,http://em.21dtv.com/songs/60105544.mkv
音乐走廊+歌一生-有多少爱值得爱,http://em.21dtv.com/songs/60121136.mkv
龙梅子-一段情歌一段伤,http://em.21dtv.com/songs/60114925.mkv
王识贤-一滴目屎一滴爱,http://em.21dtv.com/songs/60052852.mkv
江蕙-一顶眠床同棉被,http://em.21dtv.com/songs/60052868.mkv
傅振辉+邱淑君-一顶眠床两粒心(无原唱),http://em.21dtv.com/songs/60052867.mkv
高山-一朵莲花就地开,http://em.21dtv.com/songs/60084347.mkv
HKT48-樱、みんなで食べた,http://em.21dtv.com/songs/60099000.mkv
佚名-you dont have to say you love,http://em.21dtv.com/songs/60006536.mkv
叶丽仪-you dont have to say you love,http://em.21dtv.com/songs/60006535.mkv
佚名-you dont have to be a star,http://em.21dtv.com/songs/60006533.mkv
王可-一朵花开的时间,http://em.21dtv.com/songs/60133979.mkv
周传雄-雨打花瓣的声音,http://em.21dtv.com/songs/60106697.mkv
于浩宸-一代风流曾国藩,http://em.21dtv.com/songs/60067695.mkv
灿烂阿龙+云儿思秋-约定爱你到永远,http://em.21dtv.com/songs/60066563.mkv
U2-邮差总是按错铃(无原唱),http://em.21dtv.com/songs/60054976.mkv
董柯娣-延昌自别圣母后,http://em.21dtv.com/songs/60052008.mkv
陈羽凡+张石-一场游戏一场梦,http://em.21dtv.com/songs/60095136.mkv
吴克群-一场游戏一场梦,http://em.21dtv.com/songs/60094432.mkv
张江-一场游戏一场梦,http://em.21dtv.com/songs/60091125.mkv
王杰-一场游戏一场梦(演唱会),http://em.21dtv.com/songs/60079080.mkv
王杰-一场游戏一场梦,http://em.21dtv.com/songs/60052809.mkv
齐秦-一场游戏一场梦,http://em.21dtv.com/songs/60052808.mkv
青山-一寸相思一寸泪,http://em.21dtv.com/songs/60052825.mkv
杨燕-一寸相思一寸泪(演唱会),http://em.21dtv.com/songs/60052824.mkv
杨小艳-一寸相思一寸灰,http://em.21dtv.com/songs/60119691.mkv
青山-一寸相思未了情,http://em.21dtv.com/songs/60052823.mkv
萧敬腾-一次幸福的机会,http://em.21dtv.com/songs/60118019.mkv
刘若英-一次幸福的机会,http://em.21dtv.com/songs/60052819.mkv
任天鸣-一程山水一程歌,http://em.21dtv.com/songs/60052812.mkv
王喆-又唱山歌给党听(演唱会),http://em.21dtv.com/songs/60079307.mkv
王喆-又唱山歌给党听,http://em.21dtv.com/songs/60072748.mkv
张津涤-一场秋雨一场情,http://em.21dtv.com/songs/60135211.mkv
林敏丹-一茶茉莉一城香,http://em.21dtv.com/songs/60100209.mkv
Mamamoo-1cm的自尊心,http://em.21dtv.com/songs/60134751.mkv
MAMAMOO-1cm的自尊心,http://em.21dtv.com/songs/60121282.mkv
林欣彤-一次零一次人生,http://em.21dtv.com/songs/60125783.mkv
群星-一场好戏唔易捞,http://em.21dtv.com/songs/60093034.mkv
群星-迎春花+万事如意,http://em.21dtv.com/songs/60054491.mkv
卓依婷-迎春花开幸福年,http://em.21dtv.com/songs/60054497.mkv
于全莉-油菜花开情满怀,http://em.21dtv.com/songs/60131145.mkv
韩晓辉-油菜花开情满怀,http://em.21dtv.com/songs/60128579.mkv
阿BEN-油菜花开就结婚,http://em.21dtv.com/songs/60114171.mkv
曹轩宾-一朝芳草碧连天,http://em.21dtv.com/songs/60098423.mkv
巨一清-一朝芳草碧连天,http://em.21dtv.com/songs/60052810.mkv
张卫健+黎姿-一串痴情一串泪,http://em.21dtv.com/songs/60052813.mkv
浩轩-一场悲剧的故事,http://em.21dtv.com/songs/60113811.mkv
许志安-一成不变的谎言(演唱会),http://em.21dtv.com/songs/60052811.mkv
王建荣+司徒兰芳-一场爱情一场梦,http://em.21dtv.com/songs/60121907.mkv
黄文武-一辈子这样爱你,http://em.21dtv.com/songs/60128632.mkv
列子-一辈子要像一天,http://em.21dtv.com/songs/60120350.mkv
钟芹-一辈子忘一个人,http://em.21dtv.com/songs/60052769.mkv
曾羽飞-一辈子为你心痛,http://em.21dtv.com/songs/60122809.mkv
张国荣-一辈子失去了你,http://em.21dtv.com/songs/60052768.mkv
FREEPARTY-拥抱着你的滋味,http://em.21dtv.com/songs/60084415.mkv
自由派对-拥抱着你的滋味(演唱会),http://em.21dtv.com/songs/60070174.mkv
自由派对-拥抱着你的滋味,http://em.21dtv.com/songs/60067722.mkv
李玟-一辈子都要相信,http://em.21dtv.com/songs/60091332.mkv
李健-一辈子的十分钟,http://em.21dtv.com/songs/60129223.mkv
祁隆-一辈子的好兄弟,http://em.21dtv.com/songs/60070133.mkv
李志洲-一辈子的好兄弟,http://em.21dtv.com/songs/60068907.mkv
林忆莲-一辈子背一个你,http://em.21dtv.com/songs/60090000.mkv
辰杰-言不由衷的祝福,http://em.21dtv.com/songs/60079002.mkv
汪子琳-一百元的电话卡(无原唱),http://em.21dtv.com/songs/60052734.mkv
易秀明珠-一不小心丢失你,http://em.21dtv.com/songs/60070134.mkv
谢容儿-一不小心爱上你,http://em.21dtv.com/songs/60103574.mkv
张翰+江映蓉-一不小心爱上你,http://em.21dtv.com/songs/60052784.mkv
卓文萱-永不消失的彩虹,http://em.21dtv.com/songs/60054629.mkv
群星-永不熄灭的圣火,http://em.21dtv.com/songs/60054627.mkv
黄宝欣-一杯香槟半杯糖,http://em.21dtv.com/songs/60052757.mkv
汪峰-一百万吨的信念(演唱会),http://em.21dtv.com/songs/60084339.mkv
天籁天-拥抱太阳的月亮,http://em.21dtv.com/songs/60113379.mkv
胡波涛-与悲伤无关的歌,http://em.21dtv.com/songs/60097814.mkv
庄心妍-摇摆Style,http://em.21dtv.com/songs/60105005.mkv
奚秀兰-雨不洒花花不红,http://em.21dtv.com/songs/60101063.mkv
佚名-雨不洒花花不红,http://em.21dtv.com/songs/60055633.mkv
许志安-用背叛成全背叛,http://em.21dtv.com/songs/60054868.mkv
李思琳+黄灿灿+宋雪莱-一百零一个祝福,http://em.21dtv.com/songs/60052729.mkv
一单上达-一百零一个借口,http://em.21dtv.com/songs/60099049.mkv
欧得洋-一百零一封情书,http://em.21dtv.com/songs/60052728.mkv
李度-永不流泪的眼睛,http://em.21dtv.com/songs/60054621.mkv
江念庭-永不流泪的眼睛,http://em.21dtv.com/songs/60054620.mkv
童唱-一百零八颗珍珠,http://em.21dtv.com/songs/60052726.mkv
T2o-一百块钱骗我玩,http://em.21dtv.com/songs/60106558.mkv
王筝-一杯咖啡到天亮,http://em.21dtv.com/songs/60052752.mkv
林志颖-一杯咖啡的时间,http://em.21dtv.com/songs/60052753.mkv
晓依-一杯酒,http://em.21dtv.com/songs/60109394.mkv
伍佰-一百九十九玫瑰(演唱会),http://em.21dtv.com/songs/60052724.mkv
阮丹青+许茹芸-永不结束的故事,http://em.21dtv.com/songs/60054619.mkv
周觅-野百合也有春天(HD),http://em.21dtv.com/songs/10012749.mkv
潘越云+阿兰-野百合也有春天,http://em.21dtv.com/songs/60098610.mkv
范玮琪+胡维纳-野百合也有春天,http://em.21dtv.com/songs/60095081.mkv
零点乐队-野百合也有春天,http://em.21dtv.com/songs/60079053.mkv
永邦-野百合也有春天,http://em.21dtv.com/songs/60052455.mkv
潘越云-野百合也有春天,http://em.21dtv.com/songs/60052454.mkv
孟庭苇-野百合也有春天,http://em.21dtv.com/songs/60052453.mkv
刘惜君-野百合也有春天,http://em.21dtv.com/songs/60052452.mkv
罗大佑-野百合也有春天(演唱会),http://em.21dtv.com/songs/60065314.mkv
阿鲁阿卓-野百合也有春天(演唱会),http://em.21dtv.com/songs/60065313.mkv
陈盈洁-夜半歌声若响起,http://em.21dtv.com/songs/60052530.mkv
王绎龙-摇摆哥(无损),http://em.21dtv.com/songs/50000270.mkv
小北-永不分手的恋爱,http://em.21dtv.com/songs/60126807.mkv
李敏-永不分手的爱情,http://em.21dtv.com/songs/60099304.mkv
金岩-永不凋谢的花朵,http://em.21dtv.com/songs/60087065.mkv
泽旺多吉-扬鞭策马追梦忙,http://em.21dtv.com/songs/60129341.mkv
傅松-一边唱歌一边哭,http://em.21dtv.com/songs/60099759.mkv
李翊君-拥抱不见得拥有,http://em.21dtv.com/songs/60054577.mkv
于永祺-越爱越深越寂寞,http://em.21dtv.com/songs/60134860.mkv
陈思安-有爱无爱拢是痛,http://em.21dtv.com/songs/60055094.mkv
佚名-you are the sunshine of my life,http://em.21dtv.com/songs/60006516.mkv
S WONDER-you are the sunshine of my life,http://em.21dtv.com/songs/60006515.mkv
钟嘉欣-友爱是这么简单,http://em.21dtv.com/songs/60079268.mkv
美声四季-雅安牵着你的手,http://em.21dtv.com/songs/60078989.mkv
庄之影-越爱你越想解脱,http://em.21dtv.com/songs/60079430.mkv
后舍男生-以爱命名的童话,http://em.21dtv.com/songs/60054077.mkv
雷佳-用爱开创新天地,http://em.21dtv.com/songs/60054866.mkv
BBi-越爱就越想拥有,http://em.21dtv.com/songs/60121216.mkv
杜存刚+陈莹-要爱就爱猪八戒,http://em.21dtv.com/songs/60052351.mkv
秦博-要爱就爱一辈子,http://em.21dtv.com/songs/60130634.mkv
秦博-要爱就爱一辈子,http://em.21dtv.com/songs/60124319.mkv
林胜天+孟杨-要爱就爱一辈子,http://em.21dtv.com/songs/60119713.mkv
高艺菲-要爱就爱一辈子,http://em.21dtv.com/songs/60112393.mkv
林胜天-要爱就爱一辈子,http://em.21dtv.com/songs/60107828.mkv
林胜天+孟杨-要爱就爱一辈子,http://em.21dtv.com/songs/60106985.mkv
王杰-又爱孤独又爱你(演唱会),http://em.21dtv.com/songs/60055414.mkv
迪克牛仔-没有爱的人都一样,http://em.21dtv.com/songs/60069589.mkv
办桌阿杰+苏路-有爱不惊苦来磨,http://em.21dtv.com/songs/60055085.mkv
荣杨-心中只想喜欢你,http://em.21dtv.com/songs/60062875.mkv
苏富权-心中最美的月亮,http://em.21dtv.com/songs/60126100.mkv
王馨-心中最美的月亮,http://em.21dtv.com/songs/60078805.mkv
SHELLY佳-写在最初的流年,http://em.21dtv.com/songs/60078751.mkv
晓月-心中永远只有你,http://em.21dtv.com/songs/60119619.mkv
MTV点歌25,#genre#
晓月-心中永远只有你,http://em.21dtv.com/songs/60096086.mkv
万一英-血债要用血来偿,http://em.21dtv.com/songs/60051799.mkv
张平-想再一次遇见你,http://em.21dtv.com/songs/60115905.mkv
黄静芸-心中有爱不寂寞,http://em.21dtv.com/songs/60103732.mkv
蔡幸娟-想着想着就哭了,http://em.21dtv.com/songs/60078647.mkv
佚名-下着小雨的湖畔,http://em.21dtv.com/songs/60048355.mkv
李碧华-下着小雨的湖畔,http://em.21dtv.com/songs/60048354.mkv
佚名-相知相许在心头,http://em.21dtv.com/songs/60048891.mkv
林慧萍-相知相许在心头,http://em.21dtv.com/songs/60068832.mkv
好妹妹乐队-心中喜欢就说爱,http://em.21dtv.com/songs/60104904.mkv
邓丽君-心中喜欢就说爱,http://em.21dtv.com/songs/60050760.mkv
陶喆+王奕丁-选择,http://em.21dtv.com/songs/60126415.mkv
朱咪咪-心债+忘尽心中情(演唱会),http://em.21dtv.com/songs/60050708.mkv
容祖儿-像昨天她喜欢我,http://em.21dtv.com/songs/60092517.mkv
周杰伦+陈梓童-鞋子特大号组曲,http://em.21dtv.com/songs/60115056.mkv
王觉+张翠萍-心中思念有个你,http://em.21dtv.com/songs/60120780.mkv
王觉-心中思念有个你,http://em.21dtv.com/songs/60120779.mkv
韩磊-香醉人间五千年,http://em.21dtv.com/songs/60078612.mkv
罗炜-香醉人间五千年(演唱会),http://em.21dtv.com/songs/60048959.mkv
周燕-香醉人间三千年,http://em.21dtv.com/songs/60132305.mkv
周燕-香醉人间三千年,http://em.21dtv.com/songs/60125315.mkv
品冠-现在你在哪里？,http://em.21dtv.com/songs/60115765.mkv
阿古-寻找那一片草原,http://em.21dtv.com/songs/60106366.mkv
王星策-想着你的每一天,http://em.21dtv.com/songs/60110399.mkv
洛天依-旋转木马转啊转,http://em.21dtv.com/songs/60100273.mkv
梁咏琪-旋转木马的终端,http://em.21dtv.com/songs/60092892.mkv
李胜基-现在开始我爱你,http://em.21dtv.com/songs/60086974.mkv
崔秀丽-寻找快乐的意义,http://em.21dtv.com/songs/60132413.mkv
黄品冠-现在就想见的人(演唱会),http://em.21dtv.com/songs/60048521.mkv
回音哥-寻找和你的未来,http://em.21dtv.com/songs/60132315.mkv
周雅芳-心中甘有阮的名(无原唱),http://em.21dtv.com/songs/60020559.mkv
曾敏-心中的太阳月亮,http://em.21dtv.com/songs/60104182.mkv
庞龙-心中的太阳月亮,http://em.21dtv.com/songs/60050747.mkv
姬长乐-学着大哥做大哥,http://em.21dtv.com/songs/60103191.mkv
泽仁伍波-心中的次仁拉姆,http://em.21dtv.com/songs/60121867.mkv
周华健-现在才说我爱你,http://em.21dtv.com/songs/60048511.mkv
大军-想在城里安个家,http://em.21dtv.com/songs/60071320.mkv
胡雪盟-心中不能没有你,http://em.21dtv.com/songs/60088501.mkv
刘德华+关之琳-心中爱你口难言,http://em.21dtv.com/songs/60050723.mkv
宋祖英-相约在月圆时节,http://em.21dtv.com/songs/60048888.mkv
汪峰-信仰在空中飘扬(演唱会),http://em.21dtv.com/songs/60051024.mkv
胡松华-小鸭子和罂粟花,http://em.21dtv.com/songs/60049856.mkv
古敏倩-喜羊羊与灰太狼,http://em.21dtv.com/songs/60090782.mkv
李琦-悬崖,http://em.21dtv.com/songs/60125713.mkv
张信哲+敖登高娃-信仰,http://em.21dtv.com/songs/60123913.mkv
王宏伟-相依相伴的高原,http://em.21dtv.com/songs/60048865.mkv
佚名-夕阳问你在那里,http://em.21dtv.com/songs/60047869.mkv
东方依依+长春虫子-想要问你为什么,http://em.21dtv.com/songs/60126571.mkv
流氓阿德-写一首幸福的歌,http://em.21dtv.com/songs/60112076.mkv
马念先-写一首情歌给我(演唱会),http://em.21dtv.com/songs/60050021.mkv
刘昊-下雨时你在哪里,http://em.21dtv.com/songs/60081084.mkv
龙影云-写一首歌祝福你,http://em.21dtv.com/songs/60122318.mkv
刘超华-写一首歌送给你,http://em.21dtv.com/songs/60087428.mkv
极泷-香烟烧到手指头,http://em.21dtv.com/songs/60078610.mkv
大巴山民歌团-香韵前河三千年,http://em.21dtv.com/songs/60132330.mkv
杨茜茜+张迪-香韵前河三千年,http://em.21dtv.com/songs/60108610.mkv
蔡琴-香烟迷濛了眼睛,http://em.21dtv.com/songs/60088605.mkv
蔡琴-香烟迷蒙了眼睛,http://em.21dtv.com/songs/60048957.mkv
杨幂-需要恋爱的夏天,http://em.21dtv.com/songs/60061792.mkv
潘七魁-相遇就像梦一场,http://em.21dtv.com/songs/60133957.mkv
马浚伟-幸运就是遇到您,http://em.21dtv.com/songs/60051417.mkv
梁玉嵘-浔阳江上浔阳月(戏曲),http://em.21dtv.com/songs/60092918.mkv
庄孝纬+张菱-想要甲你同枕头,http://em.21dtv.com/songs/60049276.mkv
王菲菲+沙宝亮-逍遥江湖鸳鸯剑,http://em.21dtv.com/songs/60106142.mkv
沙宝亮+王菲菲-逍遥江湖鸳鸯剑(演唱会),http://em.21dtv.com/songs/60078673.mkv
温博-雪域高原一抹绿,http://em.21dtv.com/songs/60078979.mkv
张地-新杨过与小龙女,http://em.21dtv.com/songs/60050978.mkv
陈妃平-想一个人多么苦,http://em.21dtv.com/songs/60049286.mkv
根呷-雪域儿子的希望,http://em.21dtv.com/songs/60088136.mkv
佚名-小雨打在我身上,http://em.21dtv.com/songs/60049884.mkv
刘文正-小雨打在我身上(无原唱),http://em.21dtv.com/songs/60049883.mkv
池宇菲-想要唱歌乎你听,http://em.21dtv.com/songs/60113778.mkv
王宝强-乡下住着咱爹妈,http://em.21dtv.com/songs/60048581.mkv
佚名-雄心壮志冲云天,http://em.21dtv.com/songs/60051481.mkv
童安格-谢谢最深爱的你,http://em.21dtv.com/songs/60050096.mkv
毛宁-谢谢最深爱的你(演唱会),http://em.21dtv.com/songs/60050095.mkv
陈奕迅-相信自己无限极,http://em.21dtv.com/songs/60078593.mkv
佚名-星星摇着银铃铛,http://em.21dtv.com/songs/60125137.mkv
甄妮-小小一个小女人,http://em.21dtv.com/songs/60049831.mkv
侃侃-小小羊儿要回家,http://em.21dtv.com/songs/60086996.mkv
方伊琪-小小羊儿要回家(演唱会),http://em.21dtv.com/songs/60078734.mkv
张俐敏-小小羊儿要回家,http://em.21dtv.com/songs/60049830.mkv
佚名-小小羊儿要回家,http://em.21dtv.com/songs/60049829.mkv
谭维维-星星,http://em.21dtv.com/songs/60119983.mkv
苟乃鹏+任贤齐-小小,http://em.21dtv.com/songs/60109596.mkv
苟乃鹏-小小,http://em.21dtv.com/songs/60109595.mkv
潭明丽-潇湘山水都是歌,http://em.21dtv.com/songs/60128188.mkv
戚薇-仙侠世界之错过,http://em.21dtv.com/songs/60078552.mkv
李淑勒+梁耀安-心想事成贺新年,http://em.21dtv.com/songs/60089960.mkv
杨培安-谢谢让我爱上你,http://em.21dtv.com/songs/60050088.mkv
梁咏琪-谢谢你这些日子,http://em.21dtv.com/songs/60050078.mkv
冯敏-相信你也在感觉,http://em.21dtv.com/songs/60048841.mkv
金山-谢谢你我的爱人,http://em.21dtv.com/songs/60096519.mkv
董璇+高云翔-谢谢你我的爱人,http://em.21dtv.com/songs/60068855.mkv
雷启飞-谢谢你我的爱人,http://em.21dtv.com/songs/60067649.mkv
牛朝阳-谢谢你让我爱你,http://em.21dtv.com/songs/60050072.mkv
宋祖英-谢谢你人民警察,http://em.21dtv.com/songs/60050074.mkv
黄钰龙-谢谢你如此爱我,http://em.21dtv.com/songs/60061768.mkv
黄心懋-谢谢你陪我吃苦,http://em.21dtv.com/songs/60050068.mkv
云菲菲+喜波-谢谢你能嫁给我,http://em.21dtv.com/songs/60101886.mkv
李雪莱-谢谢你看我比赛,http://em.21dtv.com/songs/60127067.mkv
王碎林-谢谢你还爱着我,http://em.21dtv.com/songs/60124270.mkv
杨昭-谢谢你给的一切,http://em.21dtv.com/songs/60086038.mkv
宇桐非-谢谢你给的温柔,http://em.21dtv.com/songs/60070071.mkv
严热-谢谢你给的伤害,http://em.21dtv.com/songs/60131138.mkv
佚名-谢谢你常记得我,http://em.21dtv.com/songs/60050050.mkv
邓丽君-谢谢你常记得我,http://em.21dtv.com/songs/60050049.mkv
江湖哥-谢谢妹妹你爱我,http://em.21dtv.com/songs/60132671.mkv
江湖哥-谢谢妹妹你爱我,http://em.21dtv.com/songs/60128157.mkv
佚名-学习雷锋好榜样,http://em.21dtv.com/songs/60051662.mkv
童唱-学习雷锋好榜样,http://em.21dtv.com/songs/60051661.mkv
侯旭-学习雷锋好榜样,http://em.21dtv.com/songs/60051660.mkv
刘向圆-学习雷锋好榜样,http://em.21dtv.com/songs/60072677.mkv
徐誉滕-星星和我睡不着,http://em.21dtv.com/songs/60051114.mkv
卓依婷-嘻嘻哈哈接财神,http://em.21dtv.com/songs/60048056.mkv
卓依婷-嘻嘻哈哈过新年,http://em.21dtv.com/songs/60078511.mkv
吴依琳-嘻嘻哈哈过新年,http://em.21dtv.com/songs/60078510.mkv
佚名-嘻嘻哈哈过新年,http://em.21dtv.com/songs/60048055.mkv
讦谯龙-嘻嘻哈哈过生日,http://em.21dtv.com/songs/60048054.mkv
苏芮-休息工作再工作,http://em.21dtv.com/songs/60051497.mkv
徐菲琳-小幸福[DJ],http://em.21dtv.com/songs/60115183.mkv
李建科-新新的中国士兵(演唱会),http://em.21dtv.com/songs/60067666.mkv
富博洋-徐徐道来话北京,http://em.21dtv.com/songs/60112643.mkv
汪洋-XX的高中时代,http://em.21dtv.com/songs/60110334.mkv
周星星-星星代表我的心,http://em.21dtv.com/songs/60108392.mkv
佚名-心想唱歌就唱歌,http://em.21dtv.com/songs/60050638.mkv
佚名-星星不知我的心,http://em.21dtv.com/songs/60051108.mkv
张力尹-相信爱,http://em.21dtv.com/songs/60115901.mkv
张力尹-相信爱,http://em.21dtv.com/songs/60115144.mkv
大庆小芳-许仙爱上白娘子,http://em.21dtv.com/songs/60104007.mkv
旭日阳刚-希望总在下一站,http://em.21dtv.com/songs/60072592.mkv
古天乐-像我这一种男人,http://em.21dtv.com/songs/60049408.mkv
孙子涵+李佳薇-像我这样的少年,http://em.21dtv.com/songs/60115787.mkv
孙子涵+李佳薇-像我这样的少年,http://em.21dtv.com/songs/60115092.mkv
那英-像我这样的情人,http://em.21dtv.com/songs/60049403.mkv
谭咏麟-像我这样的朋友,http://em.21dtv.com/songs/60049402.mkv
罗时丰-像我这样的男人,http://em.21dtv.com/songs/60097890.mkv
赵咏华-像我这样的女人,http://em.21dtv.com/songs/60049401.mkv
周华健-像我这样的男人,http://em.21dtv.com/songs/60049400.mkv
周华健-象我这样的男人,http://em.21dtv.com/songs/60049374.mkv
张子瑄-像我这样的女孩,http://em.21dtv.com/songs/60094892.mkv
1-像我这样的家伙,http://em.21dtv.com/songs/60073296.mkv
佚名-希望转去你身边,http://em.21dtv.com/songs/60048002.mkv
萧福德-希望转去你身边,http://em.21dtv.com/songs/60048001.mkv
金莎-小王子的漂流瓶,http://em.21dtv.com/songs/60065219.mkv
徐秋菊+王映楼-洗碗也有相磕时,http://em.21dtv.com/songs/60048090.mkv
gugudan-像我一样的女孩,http://em.21dtv.com/songs/60133205.mkv
林申-许我一个红楼梦,http://em.21dtv.com/songs/60051561.mkv
梅艳芳-心窝已疯+坏女孩(演唱会),http://em.21dtv.com/songs/60050629.mkv
杨坤+人声兄弟-像雾像雨又像风,http://em.21dtv.com/songs/60112777.mkv
梁雁翎-像雾像雨又像风,http://em.21dtv.com/songs/60049412.mkv
郑家雄-像雾像雨又像风(演唱会),http://em.21dtv.com/songs/60049411.mkv
梁雁翎-像雾像雨又像风(演唱会),http://em.21dtv.com/songs/60049410.mkv
郑少秋+张天爱-像雾像电像春雷(演唱会),http://em.21dtv.com/songs/60049409.mkv
老狼-想问你,http://em.21dtv.com/songs/60117984.mkv
吴新宏-想忘难忘情悠悠,http://em.21dtv.com/songs/60084201.mkv
郭海超-希望你是个骗子,http://em.21dtv.com/songs/60061733.mkv
张海-希望你的心不变,http://em.21dtv.com/songs/60072591.mkv
夏青-希望留在我身边,http://em.21dtv.com/songs/60078505.mkv
门丽-许我来生再爱你,http://em.21dtv.com/songs/60124599.mkv
马健涛-香吻留给心上人,http://em.21dtv.com/songs/60067628.mkv
黄义达-显微镜下的爱情,http://em.21dtv.com/songs/60048487.mkv
波拉-希望今天遇见你,http://em.21dtv.com/songs/60104279.mkv
棉花糖-向晚的迷途指南,http://em.21dtv.com/songs/60100245.mkv
电流妹+葛雨晴-小尾巴,http://em.21dtv.com/songs/60111317.mkv
韩磊-向天再借五百年,http://em.21dtv.com/songs/60128581.mkv
朱振铭-向天再借五百年,http://em.21dtv.com/songs/60111957.mkv
韩磊-向天再借五百年,http://em.21dtv.com/songs/60049345.mkv
韩磊-向天再借五百年(演唱会),http://em.21dtv.com/songs/60049344.mkv
李娜-夏天最后的玫瑰,http://em.21dtv.com/songs/60048415.mkv
张非艳+冯雪刚-谢天谢地遇到你,http://em.21dtv.com/songs/60121688.mkv
潘七魁-谢天谢地你爱我,http://em.21dtv.com/songs/60122969.mkv
于文文-心跳,http://em.21dtv.com/songs/60118307.mkv
大飞-夏天,http://em.21dtv.com/songs/60108408.mkv
赵小兵-心太软续集(舞曲版),http://em.21dtv.com/songs/60063441.mkv
盖鸣晖+吴美英-幸唐李后主-私会,http://em.21dtv.com/songs/60051409.mkv
佚名-夏天的一朵玫瑰,http://em.21dtv.com/songs/60048412.mkv
梅婷-消失在遗忘之前,http://em.21dtv.com/songs/60049442.mkv
凤彩姐妹-相思只为你一人,http://em.21dtv.com/songs/60090677.mkv
陈玉建-小三在偷偷的哭,http://em.21dtv.com/songs/60049723.mkv
尹光+胡美仪-西施之梦会太湖(戏曲),http://em.21dtv.com/songs/60092544.mkv
陈小汉-西施苎罗访艳色(2),http://em.21dtv.com/songs/60093431.mkv
晓依+曹雷-心随着爱去流浪,http://em.21dtv.com/songs/60078779.mkv
花鼓戏-心事一阵涌一阵,http://em.21dtv.com/songs/60090159.mkv
叶勇良-小僧也要谈恋爱,http://em.21dtv.com/songs/60072627.mkv
潘越云-相思已是不曾闲,http://em.21dtv.com/songs/60048797.mkv
潘越云-相思已是不曾闻,http://em.21dtv.com/songs/60091666.mkv
刘和刚-孝顺,http://em.21dtv.com/songs/60113292.mkv
Mr.Miss-先生小姐那些事,http://em.21dtv.com/songs/60096154.mkv
陈萝莉-小伞,http://em.21dtv.com/songs/60126406.mkv
